-15;15
33221
7.611788734;-12.06565487;11.18755873;0.808026248;-0.366881805;0.455540679;0.811098287;1
6.104087397;1.52962296;-6.290303241;2.29124042;-0.071983627;0.663851322;0.744392222;1
-7.294046656;13.80271958;13.19902547;0.633862426;-0.773254257;0.541826884;0.329395632;1
-12.27933379;10.61138037;-3.077617984;1.789525856;-0.196138202;0.241042372;0.950488496;1
11.05925946;-9.219543699;-13.05798076;0.945808608;-0.451532496;0.31195128;0.835945455;1
10.92273204;-5.042681507;7.753181595;1.063265386;-0.47521125;0.358858618;0.80336465;1
-1.669063554;11.06009256;-12.62305401;1.393350244;0.072722349;0.298103953;0.951759157;1
-3.20392497;8.169602801;-7.866385054;1.252384187;-0.488034296;-0.228012638;0.842515734;1
-7.920518831;-5.00192479;3.700485665;1.185194302;-0.710228991;0.629136906;0.315850493;1
-7.67711033;12.44781498;-8.991768222;1.225997947;-0.041409137;0.488030323;0.871843843;1
-9.92855157;-13.46825885;-13.19230817;1.136196738;-0.051529724;-0.047692385;0.997532017;1
9.687996312;-0.73984102;12.11438109;1.268735892;-0.264455413;0.757564439;0.596790964;1
10.23608743;3.902169187;-10.53979791;1.260386367;-0.237812913;0.711279308;0.661458059;1
-2.435109601;-12.30812731;12.72894694;1.312786291;-0.562877746;-0.067302194;0.823795519;1
-10.7843643;-11.59014165;12.42931827;1.015330343;0.000504715;0.421585795;0.906788378;1
7.233455374;4.714689051;-3.865723114;1.163187403;-0.44139907;0.216279978;0.870855805;1
-9.856444434;6.929842886;12.86228247;2.140698667;-0.528827001;-0.22069017;0.819535144;1
-0.272044078;-2.835303943;-13.89802175;1.49189036;-0.4810657;-0.040769228;0.875736069;1
8.003866418;-2.886348232;3.739244003;0.457167185;-0.147844864;0.172163164;0.973910541;1
8.15109901;8.537822191;-7.673863064;1.205070847;-0.506033506;0.619756999;0.599859445;1
-10.43048401;3.753839512;3.566039998;0.847869861;-0.237785247;0.738686812;0.630713858;1
-8.754955963;-9.618405636;-13.82241441;0.946432542;0.066085898;0.634163873;0.770369286;1
14.20819734;-6.728841382;4.115533609;0.72790505;-0.785243278;0.260543013;0.561703065;1
-5.469860331;7.451809455;13.7081361;0.743009994;-0.774789688;0.227692678;0.589794018;1
6.23144479;8.503258456;-7.403451603;1.380586042;0.418358502;0.74775952;0.515588852;1
-1.247840838;-6.919259358;-11.9217299;0.962714618;-0.629290705;0.460960501;0.625706501;1
-6.224536733;3.054634438;-0.249199372;1.054812317;0.283836336;0.648215605;0.706578703;1
12.39418371;-6.903197508;1.699286629;0.760668948;-0.941366871;0.031122777;0.335946106;1
1.664255395;-11.65061381;-0.821805935;0.995193927;-0.105241975;0.584361227;0.804640344;1
-1.792474286;13.01142668;-11.75386844;0.60382253;-0.14263795;0.074982986;0.986930579;1
9.186999067;-9.94716287;-9.153318357;1.199333588;0.329296853;0.622889303;0.709628423;1
2.837966426;-7.007072295;7.74899276;0.999603897;-0.559359243;-0.068189724;0.826115851;1
4.343147739;-1.469923174;13.12406375;1.041895457;-0.788284898;-0.292997377;0.541072507;1
5.649308815;-7.201949756;1.810092677;1.574517018;-0.09676839;0.51960648;0.848908114;1
-7.539081172;4.664206368;-9.897214394;1.118998807;0.271750565;0.508335405;0.817157724;1
-5.462789015;1.580962431;-14.11128002;1.124332676;-0.433187944;0.313607668;0.844984281;1
0.969510092;4.559314524;10.5492604;0.703300518;0.188516145;0.36768969;0.910640409;1
13.2579612;-2.325592483;-3.444791954;0.831223037;-0.087493337;0.529287845;0.843919009;1
-11.59995099;9.162013908;-8.398631107;1.117899966;-0.733436887;0.371208623;0.569451043;1
-13.59232934;12.75071201;4.67814799;0.939731676;-0.303442639;0.836810891;0.455708347;1
10.77875902;8.980589782;-2.010768365;1.064654248;-0.035500433;-0.122648895;0.991814987;1
-8.895177261;9.422805284;-8.912596177;1.187379655;-0.448770726;0.644071124;0.619497556;1
-2.177546487;-10.73353371;-3.911871027;2.847997965;-0.069859887;0.020288949;0.997350467;1
12.47999917;3.94214343;-1.560912531;1.128419947;-0.38217233;0.748945754;0.541317436;1
-1.838653103;11.90849324;-3.304514866;1.236757274;-0.237368907;0.212186186;0.947962565;1
-5.397297637;-8.975013825;14.19635798;0.778972054;-0.3985752;0.374160423;0.837342097;1
12.67441644;2.531873253;8.917401809;1.857850988;-0.111735237;-0.339872696;0.933810359;1
-3.694947974;12.45753468;4.340801973;1.439751633;-0.473370761;-0.017289703;0.880693584;1
11.13980363;2.993727469;-3.93678857;1.128827266;0.415652681;0.257704834;0.872250576;1
1.095776542;0.963863049;2.775516886;1.153094269;-0.490132705;-0.081053314;0.867871126;1
6.425976976;8.990333994;3.036030848;1.967257818;-0.08416243;0.191683544;0.977841554;1
-0.011967883;-2.280892021;9.373879213;1.517505141;0.492641979;0.812661186;0.311264642;1
-4.017764077;-3.454206153;0.478377123;2.104327282;0.388839418;-0.153049799;0.908504081;1
-12.60806097;2.37380736;7.539336223;1.628135836;0.498758999;0.832564418;0.240989526;1
-8.816465572;-6.071856297;10.35835387;1.116143317;0.052087915;0.614428447;0.787251251;1
-8.567846791;4.152287815;12.07091613;1.108060882;-0.358635074;0.204960398;0.910698698;1
-11.79047282;-3.359393073;-10.44393198;0.847411857;-0.190715887;-0.325101415;0.926248628;1
4.887070938;-9.694621767;8.021737415;1.376991187;-0.057346127;0.256944635;0.964723212;1
-7.872604207;2.613944039;-2.585161965;0.770689331;0.347921997;-0.293521292;0.890390665;1
4.654014274;-8.589397828;7.610691924;0.671051097;-0.688118825;0.50509672;0.520931652;1
3.942848577;5.227281232;1.990617622;1.120865232;-0.200901004;0.49637314;0.844542772;1
13.16859968;1.062367077;-6.904589038;0.697037202;-0.437109513;0.093750057;0.894508916;1
-9.780343906;-13.56925959;-12.57896341;1.38790933;0.393243383;0.87990719;0.266688917;1
-12.78875388;6.899188553;14.56940915;0.411186479;-0.683898358;0.399477657;0.610492128;1
0.257806881;7.002255697;-1.454645585;0.906824034;-0.847027068;-0.041430806;0.52993267;1
6.433004006;7.761928146;2.53759684;1.212398451;0.240904629;0.14467783;0.959704791;1
-10.11349531;13.472674;-3.194253307;1.152992154;-0.452155705;0.825714024;0.337270765;1
-13.06294824;-10.15434017;-4.55031262;0.582250378;-0.563207404;0.632300384;0.53197147;1
-1.378924713;3.36431576;-6.454193156;2.714029909;-0.281069497;0.604462357;0.745402708;1
-8.32008417;6.663136688;3.980917711;1.428986327;-0.700078565;0.311660602;0.642462195;1
9.079837664;11.08699094;13.66512271;1.636901789;-0.204621859;-0.029826321;0.978386573;1
2.779341473;-2.880176645;-6.488277774;0.953569484;-0.757841773;0.06919177;0.648759082;1
10.9320365;-13.82329112;-3.871414076;1.408977426;-0.837855933;0.301536881;0.455052684;1
7.822847857;-1.895977469;-14.75470514;0.495015376;0.231099082;0.363931547;0.902300972;1
-6.215177015;10.10480816;-11.28478388;0.765167854;-0.543906129;0.274515243;0.792973836;1
-7.260855631;0.580256754;10.14646085;2.574717285;0.497507112;0.589523332;0.636355965;1
6.454742714;2.117201402;-2.037800919;2.276818539;-0.642204333;0.033903907;0.765783337;1
4.082213654;3.234577094;-9.239514869;1.053365948;0.461585467;0.714225059;0.526138216;1
-7.865091578;-9.820156853;13.64433922;0.840990174;-0.076358588;0.619713961;0.781104329;1
-3.676861838;-11.92697081;-4.964772563;0.594950274;-0.227429881;0.076193686;0.970809029;1
-13.71840997;-4.52777373;8.154543061;1.268788934;0.107926552;0.758759652;0.642367224;1
-14.10787071;-5.849412515;-8.284863781;0.869165347;0.44279595;0.554523352;0.704581861;1
-2.379044966;-7.924025285;-4.127759945;0.934617238;-0.268520114;0.483546923;0.833114231;1
2.073735579;-12.19066496;6.351623613;0.87804463;-0.499902528;0.382259392;0.777158427;1
-11.12120356;11.18124453;3.553008039;1.949109465;-0.549509325;0.416444699;0.72430195;1
10.75357456;-3.448367642;-12.81045924;0.963837899;-0.490819788;0.258828389;0.831927762;1
-4.06211494;0.154485483;-2.4010971;1.877653775;-0.15732253;0.374122431;0.91393765;1
-7.762598411;5.619873066;8.253316779;1.900519022;0.131683407;0.107332337;0.985463977;1
11.56588577;4.631749716;-5.426960152;0.829276305;-0.171944226;-0.143103958;0.974657089;1
2.879742011;4.844819587;5.930802483;0.711556169;0.009436348;-0.008336057;0.99992073;1
-12.24793096;0.128115125;6.703850884;0.880399412;-0.142835414;0.305454751;0.941432653;1
7.577666297;7.622200896;3.765348274;0.964348767;-0.598292264;-0.085674296;0.796684556;1
3.199277713;8.907118772;-7.636639368;1.254009005;-0.404791911;-0.347305577;0.845885539;1
-4.469843344;12.72150192;2.49618705;0.846035105;-0.494091904;-0.018053401;0.869222218;1
4.69749914;-0.35078745;-3.755537253;0.903789396;-0.718107847;0.068097459;0.692592128;1
11.38575588;-6.014689113;-4.304904383;0.483732435;0.085088991;-0.155366242;0.984185549;1
-4.181135491;-0.57908935;4.642071325;0.893224024;-0.094200043;0.26648888;0.959223659;1
-3.002987639;-12.24532686;10.13791855;0.815929045;0.340807646;0.82441751;0.451869359;1
2.5012414;9.65343823;9.094996411;1.152776073;0.207436643;0.532068997;0.820897449;1
-3.645210699;10.30452027;-12.93363715;0.785623184;-0.743783087;0.382063956;0.548464998;1
2.857620223;7.642597844;-5.322267514;0.890989758;0.102524392;-0.260627306;0.95998029;1
-1.12470086;-5.606932196;11.19684013;0.918016871;-0.365902985;0.13667363;0.920562504;1
13.87540734;9.215989698;-6.511770409;0.988307969;0.458070713;0.250819666;0.852795824;1
-8.417425827;10.41641786;7.013728518;0.777562667;-0.445939157;0.548338992;0.707433826;1
-1.768856303;9.29599673;-12.63968788;1.124731656;-0.203679495;0.9737939;0.101193393;1
10.49224053;9.238872816;-1.172109317;1.188009367;-0.325465657;0.775884194;0.540440398;1
11.22364123;-1.57844406;5.188157518;0.673876691;-0.479686195;0.126615507;0.868256683;1
4.242537006;-4.164115633;-1.436833125;0.66095978;0.024458657;0.85090412;0.524751324;1
3.830168708;1.602701601;9.318689305;1.046225581;-0.591633517;0.418556525;0.689042972;1
